<SIZE>4
<LANG>EN,FR,DE,IT
<STATE>Solothurn,SO
Balsthal,Balsthal,Balsthal,Balsthal,47.3,7.7
Solothurn,Soleure,Solothurn,Soletta,47.2,7.5
Wangen,Wangen,Wangen bei Olten,Wangen,47.3,7.9
Zuchwil,Zuchwil,Zuchwil,Zuchwil,47.2,7.6
