<SIZE>2
<LANG>EN,FR,DE,IT
<STATE>Appenzell Innerrhoden,AI
Appenzell,Appenzell,Appenzell,Appenzello,47.3,9.4
Gonten,Gonten,Gonten,Gonten,47.3,9.3
