<SIZE>5
<LANG>EN,FR,DE
<STATE>Province du Brabant Wallon,WBR
La Hulpe,La Hulpe,La Hulpe,50.7,4.5
Rixensart,Rixensart,Rixensart,50.7,4.5
Villers-la-Ville,Villers-la-Ville,Villers-la-Ville,50.6,4.5
Waterloo,Waterloo,Waterloo,50.7,4.4
Wavre,Wavre,Wavre,50.7,4.6
