<SIZE>8
<LANG>EN,DE
<STATE>Burgenland,BU
Grosspetersdorf,Grosspetersdorf,47.2,16.3
Jennersdorf,Jennersdorf,46.9,16.1
Mattersburg,Mattersburg,47.7,16.4
Neudörfl,Neudörfl,47.8,16.3
Neusiedl am See,Neusiedl am See,47.9,16.8
Oberwart,Oberwart,47.3,16.2
Pinkafeld,Pinkafeld,47.4,16.1
Rust,Rust,47.8,16.7
